,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q
473,0.048283261802575105,0.048484848484848485,0.0625,0.03379828326180257,0.0,0.0
474,0.3315450643776824,0.3393939393939394,0.0,0.3315450643776824,0.0,0.0
475,0.3487124463519313,0.2787878787878788,0.25,0.1439301042305334,0.0,0.0
476,0.16416309012875535,0.15757575757575756,0.0,0.16416309012875535,0.0,0.0
477,0.13733905579399142,0.12121212121212122,0.0,0.1373390557939914,0.0,0.0
478,0.05257510729613734,0.03636363636363636,0.0,0.05257510729613733,0.0,0.0
479,0.26931330472103004,0.2606060606060606,0.0,0.26931330472103004,0.0,0.0
480,0.40450643776824036,0.40606060606060607,0.25,0.167841814837523,0.0,0.0
481,0.0740343347639485,0.06060606060606061,0.125,0.04055793991416309,0.0,0.0
482,0.06759656652360516,0.05454545454545454,0.0,0.06759656652360514,0.0,0.0
483,0.04721030042918455,0.03636363636363636,0.0,0.04721030042918455,0.0,0.0
484,0.045064377682403435,0.04242424242424243,0.0,0.04506437768240343,0.0,0.0
485,0.0740343347639485,0.06666666666666667,0.0,0.0740343347639485,0.0,0.0
486,0.10944206008583691,0.07878787878787878,0.3125,0.03500536480686695,0.0,0.0
487,0.06330472103004292,0.030303030303030304,0.0,0.06330472103004292,0.0,0.0
488,0.17703862660944206,0.15757575757575756,0.0,0.17703862660944206,0.0,0.0
489,0.7864806866952789,0.8,0.0,0.7864806866952789,0.0,0.0
490,0.19313304721030042,0.19393939393939394,0.0,0.19313304721030042,0.0,0.0
491,0.1684549356223176,0.1393939393939394,0.0,0.1684549356223176,0.0,0.0
492,0.05472103004291846,0.03636363636363636,0.0,0.05472103004291845,0.0,0.0
493,0.47532188841201717,0.44242424242424244,0.0,0.4753218884120171,0.0,0.0
494,0.06437768240343347,0.06060606060606061,0.0,0.06437768240343347,0.0,0.0
495,0.44313304721030045,0.41818181818181815,0.0,0.4431330472103004,0.0,0.0
496,0.032188841201716736,0.024242424242424242,0.0,0.032188841201716736,0.0,0.0
497,0.07081545064377683,0.06666666666666667,0.0,0.07081545064377683,0.0,0.0
498,0.10193133047210301,0.08484848484848485,0.0,0.101931330472103,0.0,0.0
499,0.07832618025751073,0.06060606060606061,0.0,0.07832618025751072,0.0,0.0
500,0.09871244635193133,0.07272727272727272,0.0,0.09871244635193131,0.0,0.0
501,0.03648068669527897,0.030303030303030304,0.0,0.03648068669527897,0.0,0.0
502,0.4967811158798283,0.45454545454545453,0.1875,0.24356223175965666,0.0,0.0
503,0.17274678111587982,0.16363636363636364,0.0,0.17274678111587982,0.0,0.0
504,0.06974248927038626,0.07878787878787878,0.0,0.06974248927038626,0.0,0.0
505,0.09978540772532189,0.09090909090909091,0.0,0.09978540772532188,0.0,0.0
506,0.1759656652360515,0.12727272727272726,0.3125,0.05995171673819742,0.0,0.0
507,0.34227467811158796,0.30303030303030304,0.0,0.34227467811158796,0.0,0.0
508,0.08798283261802575,0.07272727272727272,0.0,0.08798283261802574,0.0,0.0
509,0.13733905579399142,0.15151515151515152,0.25,0.0533415082771306,0.0,0.0
510,0.015021459227467811,0.012121212121212121,0.0,0.015021459227467811,0.0,0.0
